"","genes","baseMean","log2FoldChange","lfcSE","pvalue","padj","ensembl_gene_id","entrezgene_id"
"10786","Zfp740",7633.4628743739,-0.0386890385018124,0.109771915756083,0.676397207839372,0.838334111806783,"ENSMUSG00000046897",68744
"10787","Scaf4",2202.69390993049,-0.0388138519956384,0.110285995388674,0.676508650311062,0.838334111806783,"ENSMUSG00000022983",224432
"10788","Dusp2",21.3222561924216,-0.0250740739064403,0.199145069103207,0.676753897669638,0.838334111806783,"ENSMUSG00000027368",13537
"10789","4933417G07Rik",241.795714420273,0.0437785608532889,0.147698965388708,0.676808293704815,0.838334111806783,"ENSMUSG00000106572",71182
"10790","CK137956",32.2474258558398,-0.0306136426771895,0.193847938535333,0.676759327622471,0.838334111806783,"ENSMUSG00000028813",635169
"10791","Tmem116",67.6697103186022,-0.0355898042411995,0.186711349978958,0.676457406663232,0.838334111806783,"ENSMUSG00000029452",77462
"10792","Sdr42e1",422.853636084525,-0.0432714661480552,0.144280232652942,0.676831340784826,0.838334111806783,"ENSMUSG00000034308",74032
"10793","Mis18a",648.271332239411,0.043085298691805,0.135997873526772,0.677072890118025,0.8384900282678,"ENSMUSG00000022978",66578
"10794","Sh3kbp1",1997.60645889119,0.0390265463097176,0.110071161754977,0.677040629845916,0.8384900282678,"ENSMUSG00000040990",58194
"10795","Itgb5",8954.30212562316,-0.0358029948691521,0.113262829201962,0.677186257675817,0.838558794310215,"ENSMUSG00000022817",16419
"10796","Cpsf4",1047.75871177609,-0.0394926351952892,0.113842096399893,0.677352583713107,0.838669765149407,"ENSMUSG00000029625",54188
"10797","Hepacam",36063.5215353074,-0.0389918886167957,0.112236730377775,0.677391567795528,0.838669765149407,"ENSMUSG00000046240",72927
"10798","Arl5c",21.1815502529951,-0.0238372267870655,0.199829737571416,0.677608763551494,0.838723798682623,"ENSMUSG00000038352",217151
"10799","Nap1l2",316.736829642412,-0.0432049077791587,0.155372211230355,0.677590975756749,0.838723798682623,"ENSMUSG00000082229",17954
"10800","Esyt1",306.246924038992,0.0435244463741525,0.156257470596296,0.677855631335792,0.838748454035379,"ENSMUSG00000025366",23943
"10801","Ptgr1",54.9113712634216,-0.0334318356345855,0.189911964766846,0.677860093525488,0.838748454035379,"ENSMUSG00000028378",67103
"10802","Raver2",1876.70731834543,-0.0415960546682309,0.127736780693822,0.677833557460199,0.838748454035379,"ENSMUSG00000035275",242570
"10803","Catsperd",43.1266950554177,-0.0323485345262109,0.191467481192078,0.677925283473738,0.838757531985173,"ENSMUSG00000040828",106757
"10804","Tfb2m",561.415436971642,0.0423389387159386,0.125743325672299,0.678131622973583,0.838869647599915,"ENSMUSG00000026492",15278
"10805","Procr",21.7050931224902,-0.0267477995274608,0.197574292482857,0.67807888773648,0.838869647599915,"ENSMUSG00000027611",19124
"10806","Reep2",2080.16214569041,-0.0375534889902701,0.107854980632135,0.678190344147109,0.838870711496015,"ENSMUSG00000038555",225362
"10807","Gspt2",521.109558544311,-0.0426442812566685,0.137002764375249,0.678251119780633,0.838874316207099,"ENSMUSG00000071723",14853
"10808","Srpx",47.8391361238106,0.030795661472807,0.193999529010094,0.678421360856913,0.839013297765378,"ENSMUSG00000090084",51795
"10809","Prokr1",49.6286559588026,0.0315163184774014,0.193038184674584,0.678784887137388,0.839248106235532,"ENSMUSG00000049409",58182
"10810","Ncapd3",1889.01573930286,-0.0387265991479066,0.111237649263564,0.678750243079589,0.839248106235532,"ENSMUSG00000035024",78658
"10811","Cplx3",44.1863027606634,-0.0329084618808678,0.190598835838368,0.678768699463042,0.839248106235532,"ENSMUSG00000039714",235415
"10812","Iars2",2074.81016330224,0.0395593502137692,0.114028265447335,0.679048264929971,0.83950215272062,"ENSMUSG00000026618",381314
"10813","Mettl1",243.28390435914,0.0431259866015299,0.148641990245328,0.679125814350081,0.839526437282356,"ENSMUSG00000006732",17299
"10814","Tfrc",4213.61079951009,-0.0420330120883453,0.132094208950271,0.679267051383777,0.839617209995166,"ENSMUSG00000022797",22042
"10815","Slc35c2",2633.95519670565,0.0390765746066181,0.111813998392315,0.679315069198738,0.839617209995166,"ENSMUSG00000017664",228875
"10816","Spata6",297.85518894892,0.0429569979856791,0.142944554845443,0.679412541834424,0.839643823076528,"ENSMUSG00000034401",67946
"10817","Lrr1",140.451276679193,-0.0407679982470307,0.171395585218054,0.679542937024439,0.839684096222648,"ENSMUSG00000034883",69706
"10818","Swi5",1935.67923928911,-0.0405121483557362,0.121771230891535,0.679641009170426,0.839733709813605,"ENSMUSG00000044627",72931
"10819","Tef",10971.7579232232,0.037399841777359,0.104698963971841,0.679857729816985,0.839929899180797,"ENSMUSG00000022389",21685
"10820","Itgb7",176.156293718618,0.0431845213262206,0.156316039801492,0.67995463414266,0.839978040712362,"ENSMUSG00000001281",16421
"10821","Zfp35",1149.91527763161,-0.0394335203605225,0.115677691637677,0.680084178637608,0.840066492450204,"ENSMUSG00000063281",22694
"10822","Nol6",3705.53966469324,-0.038573048655614,0.110741913645039,0.680309009157199,0.840201040528245,"ENSMUSG00000028430",230082
"10823","Ddias",349.105334437788,0.0432789990160999,0.147837975951449,0.680270212766804,0.840201040528245,"ENSMUSG00000030641",74041
"10824","Ddx52",1503.20826258433,0.0393002460184294,0.113685259475674,0.680410261873184,0.840254512490411,"ENSMUSG00000020677",78394
"10825","Prpf18",2583.28992919584,-0.0382198352047777,0.11177880785255,0.680580084469029,0.840376482597635,"ENSMUSG00000039449",67229
"10826","Cep104",2040.16206623346,0.0395465032670603,0.115014560663164,0.680624959212404,0.840376482597635,"ENSMUSG00000039523",230967
"10827","Tcn2",4157.35072887057,0.0390117572366582,0.120339592450323,0.680748566045433,0.840385959683812,"ENSMUSG00000020432",21452
"10828","Zcchc12",667.712206052446,-0.0411413668714534,0.126092476336717,0.680696330147111,0.840385959683812,"ENSMUSG00000036699",72693
"10829","Hdc",139.787139502695,-0.0411004188123611,0.168808694358666,0.68101635571633,0.840605600467707,"ENSMUSG00000027360",15186
"10830","Kcnd2",771.68428522299,-0.0420730918711384,0.132967323084265,0.681123509929012,0.840634089295209,"ENSMUSG00000060882",16508
"10831","Pelo",385.743621602742,0.0427327785121074,0.13809583491819,0.6811823576826,0.840635156765605,"ENSMUSG00000042275",105083
"10832","Spry4",1124.25055667544,0.0413643761008338,0.138553093944666,0.681541563143142,0.8409036742615,"ENSMUSG00000024427",24066
"10833","Arpc4",4266.31634957587,0.0338362757101688,0.0989767908529668,0.681460519449584,0.8409036742615,"ENSMUSG00000079426",68089
"10834","Gdf15",18.345357748669,0.0243596958124309,0.199325246186205,0.681573946492405,0.8409036742615,"ENSMUSG00000038508",23886
"10835","Akap7",2480.53107003525,0.03960610048335,0.116795703338559,0.681816424296653,0.841131255909877,"ENSMUSG00000039166",432442
"10836","Acad11",1524.07450330162,-0.040915229606036,0.124973251800715,0.682088852259759,0.841395744070619,"ENSMUSG00000090150",102632
"10837","B430212C06Rik",23.3431784037913,-0.0263617156583183,0.197517925723939,0.682228991103032,0.841485507233897,"ENSMUSG00000046415",338360
"10838","Pbx4",192.915462845838,0.0423171854089039,0.157819825759092,0.682277702961405,0.841485507233897,"ENSMUSG00000031860",80720
"10839","Ccdc78",132.272463212335,0.0353259085214502,0.186787407377142,0.68243643165985,0.841538095279791,"ENSMUSG00000071202",381077
"10840","Wdr19",825.389856673762,0.0417826660420426,0.128628727054127,0.682410167020811,0.841538095279791,"ENSMUSG00000037890",213081
"10841","Ptprd",11316.8139485409,0.0299921174982641,0.134481154934593,0.682786731667538,0.841826859062502,"ENSMUSG00000028399",19266
"10842","Rhobtb2",2861.4809412718,-0.0390544957197365,0.116157330043951,0.683260167992391,0.842010805955967,"ENSMUSG00000022075",246710
"10843","Rtp1",66.1709431659443,0.0367455954272591,0.183945509227205,0.68339841311537,0.842010805955967,"ENSMUSG00000033383",239766
"10844","Tigd3",227.566355225146,-0.0424993192653975,0.150709526955782,0.683018277179808,0.842010805955967,"ENSMUSG00000044390",332359
"10845","Rhov",46.0918756404596,-0.0309330782617356,0.192474910642905,0.683346660951076,0.842010805955967,"ENSMUSG00000034226",228543
"10846","Cables2",1587.78914487397,0.0393893656294222,0.115929247089457,0.683125987915968,0.842010805955967,"ENSMUSG00000038990",252966
"10847","Ndufaf4",2021.16176347549,0.0379682127069319,0.106111062374407,0.683400548605591,0.842010805955967,"ENSMUSG00000028261",68493
"10848","4930515G01Rik",26.5620172034524,0.0283747364213358,0.19589907335511,0.683349831095545,0.842010805955967,"ENSMUSG00000092183",67642
"10849","Gkn3",22.5752719227331,-0.0220518706291817,0.200658453764726,0.683141888145335,0.842010805955967,"ENSMUSG00000030048",68888
"10850","Mex3a",859.036462992032,-0.0409334430522754,0.128391088532497,0.683640297752199,0.842163058612573,"ENSMUSG00000074480",72640
"10851","Hdac11",1533.05799164662,0.0407238097857745,0.123887480570901,0.683583719900484,0.842163058612573,"ENSMUSG00000034245",232232
"10852","Mrpl3",1604.49516536501,0.0378707812724627,0.108587094456576,0.683972842669261,0.842501127699146,"ENSMUSG00000032563",94062
"10853","Tgfb2",1490.48071474917,-0.0414030889255473,0.1332614003769,0.684267017163647,0.842577137322792,"ENSMUSG00000039239",21808
"10854","R3hdm4",5631.21689748499,-0.0352910895840604,0.099029353631038,0.68416502956057,0.842577137322792,"ENSMUSG00000035781",109284
"10855","Fam149b",1102.63351684561,0.0400869661155002,0.121093179396007,0.684211489999142,0.842577137322792,"ENSMUSG00000039599",105428
"10856","Ash2l",3981.12253124553,0.0373615692493476,0.106785990057618,0.684184611769807,0.842577137322792,"ENSMUSG00000031575",23808
"10857","Rnd3",8317.31625800079,0.0410599583713346,0.12578660334837,0.684328033368869,0.842580707242621,"ENSMUSG00000017144",74194
"10858","Ccdc120",603.79530034587,-0.0417513959943124,0.136934159817602,0.684427964345087,0.842632186402435,"ENSMUSG00000031150",54648
"10859","Ap5m1",1544.04703124749,0.037876266872583,0.109546858446122,0.684547163996251,0.842707377398119,"ENSMUSG00000036291",74385
"10860","Nnt",1745.13481997535,-0.0407782559078058,0.149634558751633,0.68476303703676,0.84286878968446,"ENSMUSG00000025453",18115
"10861","Sfswap",1403.72535093516,-0.0388375683192411,0.115368623787328,0.684794556055542,0.84286878968446,"ENSMUSG00000029439",231769
"10862","Clptm1l",4159.87623547888,0.0327152939355196,0.0986202159570052,0.685148604512324,0.842968313177452,"ENSMUSG00000021610",218335
"10863","Pde8b",2482.09117637508,0.0375645557466027,0.120242675738053,0.685100495416953,0.842968313177452,"ENSMUSG00000021684",218461
"10864","Efna5",357.431685145017,-0.0420589923848685,0.142114097515761,0.685520442167621,0.842968313177452,"ENSMUSG00000048915",13640
"10865","Pcdhb15",60.5357245616407,0.036493457251303,0.183853131448699,0.685170769031645,0.842968313177452,"ENSMUSG00000047033",93886
"10866","Rps14",1078.77197032672,0.0421020729263466,0.138480470130753,0.68554655006783,0.842968313177452,"ENSMUSG00000024608",20044
"10867","Kif18a",716.894178911464,0.042655061520948,0.149998327607376,0.685693250362948,0.842968313177452,"ENSMUSG00000027115",228421
"10868","Hsdl2",4550.28326585141,-0.038090882093329,0.112464955514711,0.685317213004561,0.842968313177452,"ENSMUSG00000028383",72479
"10869","Gt(ROSA)26Sor",1078.57743750457,0.0394908519713972,0.118067251789255,0.685266708141017,0.842968313177452,"ENSMUSG00000086429",14910
"10870","4732471J01Rik",106.478198380373,-0.0394006029759057,0.174040989284461,0.685498977672667,0.842968313177452,"ENSMUSG00000053714",654804
"10871","Coa4",120.118695574908,-0.0384796040236701,0.176823120589057,0.685562748088301,0.842968313177452,"ENSMUSG00000044881",68185
"10872","Lrrc27",166.181685424072,0.0421682478404124,0.158912878560003,0.685579283632926,0.842968313177452,"ENSMUSG00000015980",76612
"10873","Mrpl34",821.887412201541,0.0417599880260318,0.133786925420082,0.685790635775523,0.842968313177452,"ENSMUSG00000034880",94065
"10874","Dzip1l",2070.61594799888,0.0404366565662351,0.124315274452282,0.685791696278625,0.842968313177452,"ENSMUSG00000037784",72507
"10875","Ift88",220.070186485601,0.0423988919072642,0.153058794745798,0.686250702764317,0.843026435532613,"ENSMUSG00000040040",21821
"10876","Chst1",11486.3357983364,0.0407119359318778,0.125624430797661,0.686255604555783,0.843026435532613,"ENSMUSG00000027221",76969
"10877","E2f2",423.301464995727,0.0420784086364735,0.139640680165266,0.686122920117455,0.843026435532613,"ENSMUSG00000018983",242705
"10878","Gpr85",1256.92962552522,-0.0384440492006807,0.120763289597814,0.686214790430716,0.843026435532613,"ENSMUSG00000048216",64450
"10879","Gtf2h1",1885.59564808106,0.0398252806644734,0.120032177806934,0.686249281069034,0.843026435532613,"ENSMUSG00000006599",14884
"10880","Tfdp1",3864.25819511841,0.0369208348640823,0.105837761379341,0.686126057590394,0.843026435532613,"ENSMUSG00000038482",21781
"10881","Pus3",742.20200117931,0.0403236675218658,0.123911235686842,0.686260035325969,0.843026435532613,"ENSMUSG00000032103",67049
"10882","Ptp4a1",1664.85657344131,0.0377750339640576,0.110155080027042,0.68657863491382,0.843300439857318,"ENSMUSG00000026064",19243
"10883","Reep5",12891.8720035,-0.0385699527323725,0.113532961322006,0.686599420063166,0.843300439857318,"ENSMUSG00000005873",13476
"10884","Snrpd3",1190.8771525017,-0.0413352300589795,0.136419382340934,0.686826748594717,0.843461501181267,"ENSMUSG00000020180",67332
"10885","Zfp946",838.256554339049,-0.0404681942875338,0.127961143617315,0.686846908742311,0.843461501181267,"ENSMUSG00000071266",74149
"10886","Cmc2",298.258172735218,0.0402567600235853,0.152304225156813,0.687077555087007,0.843673278025869,"ENSMUSG00000014633",66531
"10887","Camk1g",230.725362463269,-0.0417559109905636,0.154274004667911,0.687401131272379,0.843877685913528,"ENSMUSG00000016179",215303
"10888","Xrcc4",671.340392830482,0.0416582378460862,0.136496429494115,0.687418641925698,0.843877685913528,"ENSMUSG00000021615",108138
"10889","Zranb1",1811.30825813404,-0.0368217446360888,0.107395951810175,0.687378593388079,0.843877685913528,"ENSMUSG00000030967",360216
"10890","Gm15816",60.8580990820554,0.0353322772862526,0.186131858911522,0.687728452533665,0.844043604912645,"ENSMUSG00000086741",101056408
"10891","Tcaim",666.458127887911,-0.0410940201589864,0.134457091734298,0.687698620615026,0.844043604912645,"ENSMUSG00000046603",382117
"10892","Rpl7a",274.343166938496,-0.0418996871178766,0.147722873847167,0.687824802752041,0.844090400397757,"ENSMUSG00000062647",27176
"10893","Elf5",30.4369614730785,-0.0274746586170277,0.195876848351624,0.687898526468589,0.844109423338265,"ENSMUSG00000027186",13711
"10894","Prkcd",2008.32921216088,-0.0379800309763392,0.114023647454136,0.688223211988836,0.844364908810539,"ENSMUSG00000021948",18753
"10895","Fgfr2",16550.876900542,0.039717888821935,0.103282779392296,0.688398678012714,0.844508718381141,"ENSMUSG00000030849",14183
"10896","Fbxl3",3686.01234301817,0.0369869976594416,0.110660830239563,0.68861718805617,0.844652005276586,"ENSMUSG00000022124",50789
"10897","Mir100",23.033015976835,0.0262583590380742,0.197365954929799,0.688631997680318,0.844652005276586,"ENSMUSG00000093011",723892
"10898","Rnps1",3620.43228952167,0.0370793949261635,0.108081266006468,0.688691752889336,0.84465383921746,"ENSMUSG00000034681",19826
"10899","Setbp1",489.262918209141,-0.0414159200856973,0.141187748439826,0.68889078067993,0.844826470842296,"ENSMUSG00000024548",240427
"10900","Lrrc9",258.270908391187,-0.0415584801602857,0.14660684373835,0.68917987583873,0.845052000916118,"ENSMUSG00000021090",78257
"10901","Glyr1",9781.11602471531,-0.0344567130894649,0.0983194208955616,0.689191258024015,0.845052000916118,"ENSMUSG00000022536",74022
"10902","Exoc3l4",115.123649509936,0.0385770524363181,0.176553510850771,0.689534631019264,0.845057312918158,"ENSMUSG00000021280",74190
"10903","Fastkd3",766.929165540172,0.0395475294611632,0.120194403923377,0.689614437171635,0.845057312918158,"ENSMUSG00000021532",69577
"10904","Srek1ip1",284.30444543814,0.0415541407029512,0.144707698142556,0.689412597125804,0.845057312918158,"ENSMUSG00000021716",67288
"10905","Ift57",1461.05863660947,0.0396179082196971,0.120413246941212,0.68938361098614,0.845057312918158,"ENSMUSG00000032965",73916
"10906","Clip4",1100.23178400652,0.0382883124822143,0.114313822139171,0.689539299769546,0.845057312918158,"ENSMUSG00000024059",78785
"10907","Fnbp4",3841.99717188584,-0.037111443441696,0.110153580768136,0.68956473927876,0.845057312918158,"ENSMUSG00000008200",55935
"10908","Stk32b",37.8086246976515,-0.029394242006168,0.193333085210948,0.689696491428251,0.845057312918158,"ENSMUSG00000029123",64293
"10909","Wipf3",30.0906884437738,-0.0280580242530837,0.195057912333206,0.689720180973966,0.845057312918158,"ENSMUSG00000086040",330319
"10910","Eps8l1",180.388320143057,0.021650126805651,0.200969788244594,0.689698557086416,0.845057312918158,"ENSMUSG00000006154",67425
"10911","Ssbp3",2666.54135175003,0.0402336681231241,0.126282983594905,0.689936264736749,0.845179211335309,"ENSMUSG00000061887",72475
"10912","Krit1",2334.56976265359,-0.0362754684323261,0.106344938675872,0.68990969482247,0.845179211335309,"ENSMUSG00000000600",79264
"10913","Gnptab",4089.52276261164,-0.0379996399215224,0.115050776014864,0.690021365495206,0.845212044351935,"ENSMUSG00000035311",432486
"10914","Fbxl2",249.704489245853,-0.0412894724663942,0.150070599556933,0.690142621980483,0.845289155484754,"ENSMUSG00000032507",72179
"10915","Dph3",1671.9290566396,0.0372542569144734,0.109933136825809,0.690278156272388,0.845383739621311,"ENSMUSG00000021905",105638
